Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly,Transaction Description,Merchant Category,KYC Status,KYC Last Updated Date,AML Flag,Account Freeze Flag
4641.0,Ronald,Wright,63.0,Female,Address_4641,Las Vegas,19458799494.0,ronald.wright@kag.com,Savings,4883.82,8/24/2019,12/18/2023,4641.0,6/22/2023,Transfer,1696.53,3187.29,86.0,4641.0,41784.03,Auto,8.23,36.0,8/25/2021,Closed,4641.0,Visa,4505.81,4855.57,242.78,5/22/2023,7/25/2023,2863.0,4641.0,,Complaint,Pending,11/11/2023,1.0,POS - Big Bazaar,Insurance,Complete,2021-09-14,0.0,0.0
4642.0,Michelle,Lewis,23.0,Female,Address_4642,Oklahoma City,19458799495.0,,Savings,3513.98,9/22/2018,2/11/2023,4642.0,,,3479.96,34.02,72.0,4642.0,36562.07,Personal,,60.0,2/25/2020,Rejected,4642.0,MasterCard,2627.45,1026.87,51.34,10/15/2023,6/29/2023,,4642.0,9/25/2023,Praise,Pending,8/31/2023,1.0,UPI - Amazon Pay,Shopping,Incomplete,2021-02-03,1.0,0.0
4643.0,Christopher,Adams,21.0,Other,Address_4643,Milwaukee,19458799496.0,christopher.adams@kag.com,Savings,3361.1,,,4643.0,4/15/2023,Withdrawal,2013.21,1347.89,79.0,4643.0,48758.53,Mortgage,3.15,24.0,4/3/2022,Approved,4643.0,MasterCard,9489.95,379.68,18.98,10/3/2023,11/23/2023,9499.0,4643.0,2/19/2023,Suggestion,Resolved,7/14/2023,1.0,ATM Withdrawal,Rent,Incomplete,,0.0,0.0
4644.0,James,Ramirez,33.0,Female,Address_4644,Las Vegas,19458799497.0,james.ramirez@kag.com,Current,8910.44,3/16/2021,6/19/2023,4644.0,10/14/2023,Withdrawal,1215.22,10125.66,20.0,4644.0,4785.13,Mortgage,6.5,12.0,8/21/2022,Approved,4644.0,AMEX,4435.43,2450.17,122.51,3/27/2023,8/17/2023,6468.0,4644.0,3/18/2023,Suggestion,Resolved,8/24/2023,1.0,Salary from Infosys Ltd.,Food & Dining,Incomplete,2025-08-15,0.0,0.0
4645.0,Robert,Moore,40.0,Other,Address_4645,San Antonio,,robert.moore@kag.com,Current,7068.31,2/16/2016,11/3/2023,4645.0,6/24/2023,Deposit,3102.06,10170.37,89.0,4645.0,23772.96,Personal,3.47,12.0,3/7/2022,Approved,4645.0,AMEX,4130.04,3292.04,164.6,10/15/2023,11/10/2023,1906.0,4645.0,11/12/2023,Praise,Pending,11/3/2023,1.0,UPI - Swiggy,Shopping,Incomplete,2024-07-07,0.0,0.0
4646.0,Anthony,Wilson,65.0,Male,Address_4646,Detroit,19458799499.0,anthony.wilson@kag.com,Savings,4627.17,9/13/2013,9/16/2023,4646.0,12/26/2023,Deposit,3637.19,8264.36,12.0,,45069.14,Personal,6.36,24.0,,Rejected,,AMEX,6533.54,2466.9,123.35,10/23/2023,6/7/2023,4619.0,4646.0,9/24/2023,Praise,Pending,8/16/2023,1.0,ATM Withdrawal,Food & Dining,Complete,2025-08-27,0.0,0.0
4647.0,Jessica,Moore,40.0,Other,Address_4647,San Jose,19458799500.0,jessica.moore@kag.com,Current,2033.98,12/28/2002,7/29/2023,4647.0,11/18/2023,Transfer,550.26,2584.24,90.0,4647.0,16635.33,Auto,7.88,60.0,10/21/2021,Rejected,4647.0,MasterCard,4960.72,3262.85,163.14,8/25/2023,1/18/2023,3638.0,4647.0,7/4/2023,Praise,Pending,9/4/2023,1.0,POS - Starbucks,Shopping,Expired,2022-08-12,0.0,0.0
4648.0,Jennifer,Ramirez,46.0,Female,Address_4648,San Diego,,,Savings,9735.19,,2/6/2023,4648.0,12/30/2023,Withdrawal,1263.67,10998.86,68.0,4648.0,40313.54,Auto,3.72,48.0,12/26/2021,Rejected,4648.0,AMEX,4094.68,4755.66,237.78,6/17/2023,2/6/2023,181.0,4648.0,8/6/2023,Complaint,Resolved,3/26/2023,1.0,ATM Withdrawal,Insurance,Incomplete,2024-12-10,1.0,0.0
4649.0,Michelle,White,58.0,Other,Address_4649,Phoenix,19458799502.0,michelle.white@kag.com,Savings,840.18,10/3/2000,1/22/2023,4649.0,3/2/2023,Withdrawal,1051.95,-211.77,63.0,4649.0,28525.29,Mortgage,3.54,60.0,5/26/2022,Rejected,4649.0,AMEX,3924.59,1657.26,,10/4/2023,5/26/2023,366.0,4649.0,8/29/2023,Complaint,Resolved,,1.0,POS - Big Bazaar,Insurance,Incomplete,2021-05-17,0.0,0.0
4650.0,Richard,Davis,21.0,Male,Address_4650,San Jose,19458799503.0,richard.davis@kag.com,Savings,1447.45,7/23/2012,6/10/2023,4650.0,9/21/2023,Withdrawal,1013.43,2460.88,26.0,4650.0,48949.28,,7.54,48.0,12/30/2021,Rejected,4650.0,MasterCard,4530.23,4441.52,222.08,9/25/2023,6/13/2023,9789.0,4650.0,3/10/2023,Suggestion,Resolved,11/10/2023,1.0,Bill Payment - Electricity,Rent,Expired,2021-12-25,0.0,0.0
4651.0,Deborah,Adams,57.0,Female,Address_4651,Memphis,19458799504.0,deborah.adams@kag.com,Savings,2776.18,8/27/2022,8/18/2023,4651.0,11/17/2023,Deposit,4510.9,7287.08,60.0,4651.0,19180.08,Auto,,48.0,8/23/2020,Approved,4651.0,MasterCard,7167.97,2723.17,136.16,2/5/2023,,577.0,4651.0,2/22/2023,Complaint,Resolved,3/23/2023,1.0,Salary from Infosys Ltd.,Shopping,Expired,2023-01-24,1.0,0.0
4652.0,Andrew,Hall,57.0,Female,Address_4652,Oklahoma City,19458799505.0,andrew.hall@kag.com,Savings,9549.83,4/6/2009,12/25/2023,4652.0,9/30/2023,Transfer,,10188.71,,4652.0,21441.2,Personal,2.25,60.0,10/29/2022,Rejected,4652.0,Visa,1103.61,3565.55,178.28,9/26/2023,11/26/2023,9075.0,4652.0,4/18/2023,Suggestion,Pending,3/1/2023,1.0,NEFT Transfer - Rent,Food & Dining,Incomplete,2025-05-22,0.0,0.0
4653.0,Christopher,Davis,41.0,Other,Address_4653,Columbus,19458799506.0,christopher.davis@kag.com,Savings,2860.93,,12/20/2023,4653.0,6/7/2023,Deposit,4356.96,7217.89,61.0,4653.0,9026.52,Mortgage,5.91,12.0,12/18/2020,Closed,4653.0,AMEX,2826.18,4160.72,208.04,4/18/2023,11/8/2023,923.0,4653.0,2/16/2023,Praise,Resolved,12/10/2023,1.0,NEFT Transfer - Rent,Utilities,Incomplete,2024-02-14,0.0,0.0
4654.0,Barbara,Brown,23.0,Other,Address_4654,Albuquerque,19458799507.0,barbara.brown@kag.com,Savings,4965.12,4/12/2001,12/9/2023,4654.0,8/11/2023,Withdrawal,1975.58,2989.54,15.0,4654.0,8822.37,Auto,6.97,36.0,9/28/2021,Closed,4654.0,,3300.74,1331.79,66.59,2/20/2023,3/1/2023,6162.0,4654.0,10/18/2023,Praise,Resolved,6/10/2023,1.0,ATM Withdrawal,Food & Dining,Expired,2022-02-08,0.0,1.0
4655.0,Jessica,Clark,57.0,Other,Address_4655,Portland,19458799508.0,jessica.clark@kag.com,Current,7635.53,5/27/2014,11/14/2023,4655.0,4/25/2023,Transfer,3207.6,4427.93,5.0,4655.0,43189.11,Auto,5.42,12.0,,Closed,4655.0,AMEX,9996.05,1776.07,88.8,1/26/2023,4/4/2023,8969.0,,6/28/2023,,Resolved,9/19/2023,1.0,POS - Flipkart,Cash Withdrawal,Incomplete,2024-05-10,0.0,0.0
4656.0,Kevin,Scott,23.0,Male,Address_4656,,19458799509.0,kevin.scott@kag.com,Current,9298.94,9/24/2002,2/4/2023,4656.0,9/11/2023,Transfer,2210.34,,32.0,4656.0,20957.46,Auto,6.62,36.0,2/11/2021,Approved,4656.0,Visa,8956.62,200.29,10.01,9/4/2023,3/19/2023,6016.0,4656.0,8/17/2023,Suggestion,Resolved,12/22/2023,1.0,UPI - Amazon Pay,Insurance,Incomplete,2024-10-31,0.0,0.0
4657.0,Elizabeth,Jones,31.0,Male,Address_4657,Houston,19458799510.0,elizabeth.jones@kag.com,Savings,6090.39,7/7/2006,10/12/2023,4657.0,11/4/2023,Deposit,2997.74,3092.65,96.0,4657.0,31402.81,Personal,4.28,12.0,1/3/2022,Closed,4657.0,AMEX,4790.75,,194.81,12/18/2023,12/7/2023,4207.0,4657.0,5/23/2023,Suggestion,,6/25/2023,1.0,NEFT Transfer - Rent,Salary/Income,Complete,2021-09-07,0.0,0.0
4658.0,Matthew,Allen,31.0,Female,Address_4658,Nashville,19458799511.0,,Current,3904.35,10/27/2013,11/18/2023,4658.0,,Withdrawal,2762.76,6667.11,22.0,4658.0,37860.36,Mortgage,8.9,60.0,7/15/2020,Approved,4658.0,MasterCard,7311.01,353.98,17.7,3/17/2023,8/3/2023,9931.0,4658.0,10/7/2023,Complaint,Pending,11/26/2023,1.0,POS - Flipkart,Salary/Income,Expired,2022-03-22,0.0,
4659.0,Sarah,Carter,67.0,Female,Address_4659,Seattle,19458799512.0,sarah.carter@kag.com,Savings,9856.54,3/19/2011,11/2/2023,4659.0,3/2/2023,Withdrawal,2170.42,12026.96,22.0,4659.0,,Personal,3.16,,8/13/2021,Closed,,Visa,3121.54,2101.57,105.08,10/26/2023,2/16/2023,1722.0,4659.0,5/18/2023,Suggestion,,4/1/2023,,NEFT Transfer - Rent,Insurance,Complete,2023-08-12,0.0,0.0
4660.0,Donald,King,62.0,Male,Address_4660,Colorado Springs,19458799513.0,donald.king@kag.com,Current,359.01,5/31/2021,1/14/2023,4660.0,9/13/2023,Withdrawal,1382.37,1741.38,12.0,4660.0,47735.42,Auto,3.53,60.0,3/4/2021,Rejected,4660.0,Visa,9451.77,,204.68,7/7/2023,5/29/2023,1983.0,4660.0,,Praise,Pending,3/20/2023,1.0,POS - Flipkart,Cash Withdrawal,Complete,2021-10-05,0.0,0.0
4661.0,Patricia,Robinson,64.0,Other,,,19458799514.0,patricia.robinson@kag.com,Savings,8338.51,3/27/2019,2/17/2023,,3/18/2023,Transfer,,3683.46,64.0,4661.0,46970.51,Mortgage,7.96,36.0,8/6/2022,Closed,4661.0,MasterCard,9352.34,,25.79,6/11/2023,6/7/2023,6668.0,4661.0,6/23/2023,Complaint,Pending,2/4/2023,1.0,UPI - Amazon Pay,Salary/Income,Expired,2021-04-22,0.0,0.0
4662.0,Amanda,Davis,52.0,Other,Address_4662,Kansas City,19458799515.0,amanda.davis@kag.com,Current,2846.56,4/3/2000,10/27/2023,4662.0,3/31/2023,Withdrawal,4580.68,-1734.12,75.0,4662.0,34325.8,Auto,1.52,12.0,1/28/2022,Closed,4662.0,,2457.6,4967.09,248.35,3/20/2023,12/18/2023,2077.0,4662.0,7/22/2023,Complaint,Resolved,2/1/2023,-1.0,Insurance Premium Payment,Insurance,,2025-02-05,0.0,0.0
4663.0,Daniel,Hill,23.0,Male,Address_4663,Las Vegas,19458799516.0,daniel.hill@kag.com,Savings,8192.77,12/20/2019,8/30/2023,4663.0,10/15/2023,Deposit,364.87,8557.64,88.0,4663.0,49765.18,Mortgage,9.89,48.0,10/2/2020,Approved,4663.0,AMEX,9355.55,2822.39,141.12,9/1/2023,2/27/2023,2476.0,4663.0,6/19/2023,Complaint,Pending,8/9/2023,1.0,NEFT Transfer - Rent,,Incomplete,2023-01-16,0.0,0.0
4664.0,Mary,Campbell,40.0,Other,Address_4664,San Diego,19458799517.0,mary.campbell@kag.com,Current,1705.45,3/24/2005,3/13/2023,4664.0,,Transfer,1125.37,2830.82,80.0,4664.0,1129.78,,6.66,12.0,4/5/2022,Approved,4664.0,MasterCard,4693.97,,31.25,1/28/2023,7/9/2023,553.0,,12/28/2023,Suggestion,Resolved,8/18/2023,1.0,POS - Big Bazaar,Insurance,,2022-11-19,0.0,0.0
4665.0,Lisa,Sanchez,37.0,Male,Address_4665,Louisville,19458799518.0,lisa.sanchez@kag.com,Savings,3533.5,4/25/2019,9/16/2023,4665.0,10/18/2023,Deposit,2874.59,658.91,16.0,4665.0,1453.38,Personal,8.27,12.0,8/4/2021,Rejected,4665.0,MasterCard,,71.19,3.56,2/11/2023,3/17/2023,1584.0,4665.0,1/18/2023,Complaint,Resolved,9/9/2023,1.0,Salary from Infosys Ltd.,Rent,Expired,2022-01-27,0.0,
4666.0,Paul,Torres,34.0,Other,Address_4666,Nashville,19458799519.0,paul.torres@kag.com,Savings,654.12,,7/18/2023,4666.0,9/29/2023,,4902.44,5556.56,65.0,4666.0,4309.21,Auto,6.26,24.0,7/17/2022,Closed,4666.0,AMEX,7232.19,1681.59,84.08,7/10/2023,2/16/2023,5853.0,4666.0,9/29/2023,Praise,Pending,9/16/2023,1.0,POS - Flipkart,Utilities,Incomplete,2023-08-27,0.0,0.0
4667.0,Linda,King,37.0,Other,Address_4667,Indianapolis,19458799520.0,linda.king@kag.com,Current,2076.26,3/4/2003,4/8/2023,4667.0,5/17/2023,Deposit,3639.92,-1563.66,51.0,4667.0,47232.47,Auto,8.08,12.0,10/12/2021,Closed,4667.0,MasterCard,5307.75,1102.72,55.14,11/6/2023,2/14/2023,4148.0,4667.0,8/9/2023,Suggestion,Pending,9/29/2023,1.0,Salary from Infosys Ltd.,Utilities,Incomplete,2021-05-23,,
4668.0,John,Miller,65.0,Female,Address_4668,Indianapolis,19458799521.0,john.miller@kag.com,,6067.64,4/18/2014,10/31/2023,4668.0,10/2/2023,Withdrawal,4093.5,10161.14,87.0,4668.0,30636.89,Auto,4.91,48.0,4/20/2021,Closed,4668.0,MasterCard,6156.31,2317.7,115.88,6/4/2023,2/24/2023,9855.0,4668.0,9/10/2023,Complaint,Resolved,2/5/2023,1.0,UPI - Swiggy,Food & Dining,Incomplete,2023-11-22,0.0,0.0
4669.0,Susan,Flores,23.0,Other,Address_4669,Sacramento,19458799522.0,susan.flores@kag.com,Savings,7638.87,12/23/2000,5/6/2023,4669.0,2/9/2023,Transfer,1577.97,6060.9,92.0,4669.0,46458.4,Personal,6.19,12.0,10/4/2021,Rejected,4669.0,AMEX,5028.08,2330.51,116.53,4/26/2023,4/18/2023,3556.0,4669.0,10/8/2023,Complaint,Pending,8/19/2023,1.0,UPI - Swiggy,Cash Withdrawal,Incomplete,2021-06-30,0.0,0.0
4670.0,Michael,Ramirez,57.0,Other,Address_4670,San Francisco,19458799523.0,michael.ramirez@kag.com,Savings,9121.15,10/25/2022,6/9/2023,4670.0,6/23/2023,Deposit,1102.37,8018.78,32.0,4670.0,7227.81,Personal,6.96,24.0,5/27/2022,Rejected,4670.0,Visa,1604.85,779.43,38.97,8/24/2023,12/29/2023,2395.0,4670.0,7/17/2023,Complaint,Resolved,5/1/2023,1.0,UPI - Amazon Pay,Insurance,Complete,2022-08-02,0.0,0.0
4671.0,Stephanie,Hill,45.0,Male,,Dallas,19458799524.0,stephanie.hill@kag.com,,1284.89,1/27/2006,9/22/2023,4671.0,4/19/2023,Transfer,1137.55,147.34,53.0,4671.0,2566.95,Mortgage,9.12,24.0,8/10/2022,Rejected,4671.0,MasterCard,5954.28,3294.62,164.73,10/31/2023,1/16/2023,9759.0,4671.0,2/3/2023,Complaint,Resolved,6/8/2023,1.0,POS - Flipkart,Shopping,Complete,2025-03-20,1.0,0.0
4672.0,Jessica,Hill,,Male,Address_4672,Sacramento,19458799525.0,jessica.hill@kag.com,Current,1491.67,8/15/2020,9/4/2023,4672.0,5/11/2023,,2421.58,-929.91,3.0,4672.0,27620.83,Mortgage,1.31,48.0,12/26/2022,Approved,4672.0,AMEX,1443.19,2062.15,103.11,7/15/2023,12/20/2023,872.0,4672.0,12/6/2023,Praise,Resolved,5/4/2023,,POS - Starbucks,Food & Dining,Incomplete,2023-03-09,0.0,0.0
4673.0,Christopher,Ramirez,46.0,Male,Address_4673,Memphis,19458799526.0,christopher.ramirez@kag.com,Current,9393.88,8/24/2021,7/4/2023,4673.0,6/3/2023,Withdrawal,4293.82,13687.7,,4673.0,9585.75,Mortgage,1.98,12.0,1/10/2021,Approved,4673.0,AMEX,1904.3,3164.57,158.23,,11/14/2023,1111.0,4673.0,11/8/2023,Suggestion,Resolved,6/11/2023,1.0,UPI - Swiggy,Food & Dining,Expired,2021-09-26,0.0,0.0
4674.0,Karen,Wilson,62.0,Male,Address_4674,Colorado Springs,19458799527.0,karen.wilson@kag.com,Current,7683.15,8/18/2016,10/29/2023,4674.0,12/23/2023,Transfer,1089.69,8772.84,92.0,4674.0,43131.86,Personal,7.22,60.0,1/11/2020,Rejected,4674.0,AMEX,7184.99,4318.58,215.93,5/10/2023,7/23/2023,324.0,,3/3/2023,Suggestion,Pending,12/13/2023,1.0,UPI - Amazon Pay,Insurance,Incomplete,2024-06-13,0.0,0.0
4675.0,Jessica,Roberts,37.0,Other,Address_4675,Seattle,19458799528.0,jessica.roberts@kag.com,Current,5443.54,9/12/2021,2/27/2023,4675.0,3/13/2023,Deposit,2855.89,2587.65,92.0,4675.0,21600.06,Mortgage,4.1,60.0,5/18/2022,Approved,4675.0,Visa,5225.79,847.08,42.35,7/21/2023,3/30/2023,4412.0,4675.0,5/13/2023,Complaint,Pending,9/18/2023,1.0,UPI - Swiggy,Insurance,Complete,2024-07-24,,0.0
4676.0,Linda,Nguyen,34.0,Male,Address_4676,Fort Worth,19458799529.0,linda.nguyen@kag.com,Savings,4819.58,6/4/2002,7/3/2023,4676.0,11/22/2023,Transfer,4045.89,773.69,58.0,4676.0,38752.38,,7.1,24.0,9/18/2022,Approved,4676.0,,,2165.0,108.25,7/1/2023,12/8/2023,401.0,4676.0,5/4/2023,Suggestion,Pending,8/15/2023,1.0,UPI - Swiggy,Food & Dining,Incomplete,2022-07-07,0.0,0.0
4677.0,Steven,Brown,52.0,Female,,Denver,19458799530.0,steven.brown@kag.com,Savings,1661.39,1/18/2008,9/28/2023,4677.0,1/5/2023,Deposit,2506.78,-845.39,45.0,4677.0,26305.5,Auto,3.05,48.0,7/15/2021,Rejected,4677.0,MasterCard,2514.66,4206.72,210.34,1/20/2023,8/22/2023,9528.0,4677.0,11/18/2023,Complaint,Resolved,11/27/2023,1.0,POS - Starbucks,,Complete,2022-09-25,0.0,0.0
4678.0,Ronald,Adams,62.0,Male,Address_4678,Washington,19458799531.0,ronald.adams@kag.com,Current,3855.08,12/6/2015,4/29/2023,4678.0,8/1/2023,Withdrawal,2090.34,1764.74,24.0,4678.0,26904.85,Personal,6.65,60.0,5/11/2020,Approved,4678.0,Visa,7166.71,3611.33,180.57,12/26/2023,6/21/2023,,4678.0,6/6/2023,Complaint,Resolved,10/2/2023,-1.0,NEFT Transfer - Rent,Utilities,Incomplete,2021-10-02,0.0,0.0
4679.0,Barbara,Moore,56.0,Other,Address_4679,Charlotte,19458799532.0,barbara.moore@kag.com,,3788.79,9/20/2004,8/11/2023,4679.0,10/10/2023,Transfer,1739.2,2049.59,51.0,4679.0,34410.41,Personal,5.3,24.0,10/14/2020,Approved,4679.0,AMEX,1647.28,1526.95,76.35,7/6/2023,3/21/2023,,4679.0,2/27/2023,Praise,Resolved,5/22/2023,1.0,ATM Withdrawal,Shopping,Expired,,0.0,0.0
4680.0,William,Baker,69.0,Female,Address_4680,New York,19458799533.0,william.baker@kag.com,Current,6518.63,3/26/2016,5/24/2023,4680.0,6/21/2023,Deposit,3006.24,,13.0,4680.0,17437.14,Mortgage,2.11,24.0,3/11/2021,Rejected,4680.0,Visa,3279.9,3781.33,189.07,7/14/2023,8/21/2023,8866.0,4680.0,6/4/2023,Complaint,Pending,11/14/2023,1.0,Insurance Premium Payment,Food & Dining,Incomplete,2021-03-27,0.0,
4681.0,Robert,Mitchell,54.0,Other,Address_4681,Los Angeles,19458799534.0,robert.mitchell@kag.com,Savings,6029.16,6/20/2000,8/27/2023,4681.0,10/21/2023,Transfer,4090.28,1938.88,,4681.0,47493.52,Personal,9.36,12.0,8/28/2021,Rejected,,Visa,9126.91,1909.89,95.49,5/10/2023,8/7/2023,6171.0,4681.0,5/1/2023,Praise,Pending,2/3/2023,1.0,UPI - Swiggy,Utilities,Expired,2023-12-23,0.0,0.0
4682.0,Anthony,Harris,60.0,Female,Address_4682,San Diego,19458799535.0,anthony.harris@kag.com,Savings,691.14,10/20/2012,2/15/2023,4682.0,8/2/2023,Transfer,4980.69,5671.83,5.0,4682.0,20620.1,Personal,8.13,48.0,11/30/2022,Rejected,4682.0,MasterCard,1231.04,4856.84,242.84,10/16/2023,5/28/2023,6987.0,4682.0,2/6/2023,Suggestion,Resolved,11/30/2023,1.0,UPI - Swiggy,Food & Dining,Expired,2025/09/24,1.0,0.0
4683.0,Barbara,Miller,40.0,Female,Address_4683,Washington,19458799536.0,barbara.miller@kag.com,Current,8499.95,7/25/2003,8/17/2023,4683.0,3/30/2023,,4348.1,12848.05,81.0,4683.0,20504.08,Auto,8.03,60.0,1/19/2022,Closed,4683.0,MasterCard,7713.01,1274.13,63.71,6/26/2023,8/25/2023,,4683.0,3/31/2023,Suggestion,Pending,5/22/2023,1.0,POS - Big Bazaar,Salary/Income,Incomplete,2021-07-11,0.0,1.0
4684.0,Thomas,Nguyen,35.0,Female,Address_4684,Boston,19458799537.0,thomas.nguyen@kag.com,Current,9381.72,3/24/2000,11/23/2023,4684.0,3/12/2023,Transfer,2269.22,11650.94,50.0,4684.0,35663.69,Mortgage,7.27,12.0,2/8/2020,Rejected,4684.0,AMEX,2427.19,890.89,44.54,12/31/2023,,9491.0,4684.0,12/11/2023,Suggestion,Pending,11/30/2023,1.0,Insurance Premium Payment,Food & Dining,Expired,2024-08-09,1.0,1.0
4685.0,,Ramirez,53.0,Other,Address_4685,,19458799538.0,jennifer.ramirez@kag.com,Current,7824.06,1/22/2017,10/18/2023,4685.0,11/30/2023,Transfer,405.42,7418.64,76.0,4685.0,32176.34,Personal,1.19,36.0,9/13/2022,Closed,4685.0,MasterCard,8498.91,4393.22,219.66,8/28/2023,12/5/2023,1264.0,4685.0,11/11/2023,Suggestion,Pending,3/9/2023,1.0,POS - Starbucks,Insurance,Expired,2023-11-21,0.0,0.0
4686.0,Steven,Jones,37.0,Female,Address_4686,Dallas,19458799539.0,steven.jones@kag.com,,1866.01,3/21/2013,3/7/2023,4686.0,6/18/2023,Withdrawal,611.48,1254.53,49.0,4686.0,49793.3,Mortgage,5.54,48.0,6/21/2022,Approved,4686.0,Visa,6470.15,2483.94,124.2,5/29/2023,3/22/2023,7759.0,4686.0,3/25/2023,Praise,Pending,7/30/2023,1.0,Salary from Infosys Ltd.,Cash Withdrawal,Complete,2024-09-15,,0.0
4687.0,Robert,Williams,24.0,Other,Address_4687,Dallas,19458799540.0,robert.williams@kag.com,Current,1804.47,4/15/2018,11/9/2023,4687.0,11/10/2023,Transfer,156.33,1960.8,,4687.0,42661.31,Personal,7.76,24.0,4/23/2022,Closed,4687.0,Visa,,3720.54,186.03,11/14/2023,12/17/2023,7132.0,4687.0,11/26/2023,Suggestion,Resolved,6/13/2023,-1.0,POS - Flipkart,Cash Withdrawal,Complete,2025-08-09,0.0,0.0
4688.0,,Baker,,Female,Address_4688,San Jose,19458799541.0,betty.baker@kag.com,Current,7288.51,11/21/2004,10/17/2023,4688.0,7/17/2023,Withdrawal,1819.69,9108.2,33.0,,14944.95,Mortgage,2.95,12.0,6/26/2020,Rejected,4688.0,AMEX,1076.49,4750.91,237.55,10/8/2023,5/16/2023,2055.0,4688.0,3/23/2023,,Resolved,,1.0,UPI - Swiggy,Food & Dining,,2021-04-17,0.0,
4689.0,Susan,Walker,59.0,Male,Address_4689,Philadelphia,19458799542.0,susan.walker@kag.com,Savings,4464.59,10/19/2011,8/15/2023,4689.0,4/6/2023,Transfer,2412.94,6877.53,58.0,4689.0,5976.08,Auto,6.54,60.0,10/31/2020,Approved,4689.0,Visa,6178.63,986.46,49.32,5/24/2023,9/14/2023,6316.0,,12/25/2023,Complaint,Pending,8/3/2023,,ATM Withdrawal,Rent,Incomplete,2022-09-14,0.0,1.0
4690.0,Robert,Campbell,18.0,Male,Address_4690,Baltimore,19458799543.0,robert.campbell@kag.com,Current,7810.16,10/26/2004,10/14/2023,4690.0,11/15/2023,Deposit,4104.84,3705.32,31.0,4690.0,6224.73,Auto,9.37,24.0,,Rejected,4690.0,Visa,8144.42,500.73,25.04,6/6/2023,4/2/2023,6262.0,4690.0,12/17/2023,Praise,Pending,9/12/2023,,POS - Flipkart,,Expired,2021-10-03,0.0,0.0
4691.0,Steven,Adams,66.0,Female,Address_4691,Charlotte,19458799544.0,steven.adams@kag.com,,847.24,1/13/2015,1/12/2023,4691.0,1/19/2023,Deposit,437.81,1285.05,34.0,4691.0,18718.83,Auto,,24.0,10/2/2020,Approved,4691.0,Visa,7426.79,1082.56,54.13,10/6/2023,6/20/2023,1285.0,4691.0,2/15/2023,Suggestion,Pending,3/24/2023,-1.0,Insurance Premium Payment,Shopping,Incomplete,2022-10-13,,0.0
4692.0,Stephanie,Martin,,Female,Address_4692,Charlotte,19458799545.0,stephanie.martin@kag.com,Current,7192.72,2/8/2006,6/24/2023,4692.0,6/4/2023,Deposit,1148.32,6044.4,94.0,4692.0,24382.11,Auto,5.93,60.0,4/2/2021,Approved,4692.0,AMEX,3659.67,573.75,28.69,12/9/2023,3/31/2023,3643.0,4692.0,5/7/2023,Complaint,Resolved,1/28/2023,,POS - Flipkart,Food & Dining,Complete,2025-06-10,0.0,0.0
4693.0,Deborah,Jackson,66.0,Male,Address_4693,San Antonio,19458799546.0,deborah.jackson@kag.com,Savings,4298.55,5/12/2017,8/9/2023,4693.0,4/4/2023,Withdrawal,2558.15,6856.7,96.0,4693.0,32219.08,Auto,3.79,36.0,8/23/2022,Approved,4693.0,AMEX,7515.72,,240.5,5/5/2023,3/6/2023,8778.0,4693.0,10/11/2023,Praise,Resolved,,1.0,NEFT Transfer - Rent,Shopping,Incomplete,2022-07-10,0.0,0.0
4694.0,Kenneth,Mitchell,52.0,Male,Address_4694,Austin,19458799547.0,kenneth.mitchell@kag.com,Savings,406.75,6/5/2005,3/6/2023,4694.0,2/22/2023,Withdrawal,4250.38,-3843.63,74.0,4694.0,43028.58,,6.73,,8/1/2022,Closed,4694.0,MasterCard,3501.3,3567.13,,11/17/2023,5/4/2023,2585.0,4694.0,9/3/2023,Suggestion,Pending,10/2/2023,1.0,UPI - Swiggy,Salary/Income,Expired,2024-01-11,,0.0
4695.0,Christopher,Hernandez,58.0,Other,Address_4695,Omaha,19458799548.0,christopher.hernandez@kag.com,Savings,5497.06,12/10/2017,5/9/2023,4695.0,12/19/2023,Withdrawal,447.32,5049.74,31.0,4695.0,49487.48,Personal,7.43,48.0,10/13/2022,Rejected,4695.0,MasterCard,5455.54,3279.13,163.96,1/15/2023,2/28/2023,6785.0,4695.0,5/19/2023,Suggestion,Resolved,4/4/2023,1.0,,Food & Dining,Expired,2023-12-24,1.0,0.0
4696.0,Lisa,Flores,20.0,Male,Address_4696,Kansas City,19458799549.0,lisa.flores@kag.com,Savings,7020.45,10/17/2018,12/1/2023,4696.0,1/11/2023,Withdrawal,1224.75,5795.7,99.0,,21027.08,Auto,6.74,24.0,5/15/2020,Closed,4696.0,Visa,2990.65,4758.07,237.9,3/2/2023,10/24/2023,339.0,4696.0,4/22/2023,,,10/18/2023,1.0,Salary from Infosys Ltd.,Rent,Expired,2022-07-21,1.0,0.0
